Date,Symbol,Trader,Channel,isOpen,Asset,Type,Price,Qty,Price-actual,Prices,Prices-actual,Avged,STC-Qty,STC-Price,STC-Price-actual,STC-Prices,STC-Prices-actual,PnL,PnL-actual,PnL$,PnL$-actual,STC-Date,SL,TrailStats,STC-xQty,PnL.1,STC-PnL-actual,PnL$.1,STC-PnL$-actual
2023-06-13 11:49:11.413000,NDXP_061323C14950,husky_trades(Cblast),cb_challenge,0,option,BTO,11.0,1,12.6,,,,1.0,15.0,13.9,15,13.9,36.3636363636364,10.3174603174603,400.0,130.0,2023-06-13 13:01:42.345000,,"| min,-46.83%,$6.7,in 00:11:22| max,26.98%,$16.0,in 01:11:27| | TS:0.2,-2.38%,$12.3,in 00:08:32| TS:0.3,-10.32%,$11.3,in 00:08:37| TS:0.4,-20.63%,$10.0,in 00:08:57| TS:0.5,-32.54%,$8.5,in 00:09:07",,,,,
2023-06-13 12:07:44.653000,SPXW_061323C4370,husky_trades(Cblast),cb_challenge,0,option,BTO,3.9,1,4.1,,,,1.0,5.9,5.7,5.9,5.7,51.2820512820513,39.0243902439025,200.0,160.0,2023-06-13 12:31:36.255000,,"| min,0.0%,$4.1,in 00:00:04| max,48.78%,$6.1,in 00:23:31| | TS:0.2,17.07%,$4.8,in 00:13:00| TS:0.3,4.88%,$4.3,in 00:18:01",,,,,
2023-06-13 13:05:20.013000,NVDA_063023C500,evapanda,analyst-alerts,0,option,BTO,1.3,1,1.32,,,,1.0,1.5,1.46,1.5,1.46,15.3846153846154,10.6060606060606,20.0,14.0,2023-06-14 09:49:35.642000,,"| min,-40.15%,$0.79,in 01:24:06| max,15.15%,$1.52,in 20:43:57| | TS:0.2,-16.67%,$1.1,in 00:58:18| TS:0.3,-28.03%,$0.95,in 01:20:56| TS:0.4,-36.36%,$0.84,in 01:23:46",,,,,
2023-06-13 13:22:44.174000,COIN_081823C80,avi9896,analyst-alerts,0,option,BTO,1.84,3,1.84,,,,3.0,2.19666666666667,2.16,2.21/2.19,2.18/2.15,19.3840579710145,17.3913043478261,107.0,96.0,2023-06-14 11:30:02.984000,,"| min,-1.63%,$1.81,in 01:20:11| max,22.28%,$2.25,in 21:45:23| | ",,,,,
2023-06-13 13:36:18.423000,OXY_062323C60,tradewithnando,analyst-alerts,0,option,BTO,0.78,5,0.79,,,,5.0,0.37,0.34,0.37,0.34,-52.5641025641026,-56.9620253164557,-205.0,-225.0,2023-06-14 15:04:03.325000,,"| min,-55.7%,$0.35,in 1 days 00:55:55| max,12.66%,$0.89,in 20:02:23| | TS:0.2,-16.46%,$0.66,in 00:51:53| TS:0.3,-26.58%,$0.58,in 01:08:24| TS:0.4,-29.11%,$0.56,in 20:53:57| TS:0.5,-37.97%,$0.49,in 20:59:38",,,,,
2023-06-13 14:11:45.809000,SPY_061323P436,cedar_options,analyst-alerts,0,option,BTO,0.46,11,0.49,,,,11.0,0.6,0.48,0.6,0.48,30.4347826086956,-2.04081632653061,154.0,-11.0,2023-06-13 14:11:53.888000,,"| min,0.0%,$0.49,in 00:00:03| max,0.0%,$0.49,in 00:00:03| | ",,,,,
2023-06-13 14:42:20.644000,SPXW_061323C4370,husky_trades(Cblast),cb_challenge,0,option,BTO,0.85,1,0.9,,,,1.0,1.45,1.25,1.45,1.25,70.5882352941177,38.8888888888889,60.0,35.0,2023-06-13 15:01:02.959000,,"| min,-16.67%,$0.75,in 00:00:11| max,83.33%,$1.65,in 00:14:47| | TS:0.2,-11.11%,$0.8,in 00:02:46| TS:0.3,5.56%,$0.95,in 00:07:06| TS:0.4,38.89%,$1.25,in 00:16:12| TS:0.5,22.22%,$1.1,in 00:16:17",,,,,
2023-06-13 19:02:05.952000,UNH,avi9896,analyst-alerts,1,stock,BTO,464.45,7,465.35,469.75/451.2,470.0/453.73,1.0,,,,,,,,,,,,,,,,,
2023-06-14 07:48:02.453000,BWV,oogwayta,analyst-alerts,0,stock,BTO,1.72,300,,,,,300.0,1.83,,1.82/1.85,,6.39534883720931,,33.0,,2023-06-14 07:53:22.390000,,,,,,,
2023-06-14 09:31:23.457000,BWV,oogwayta,analyst-alerts,1,stock,BTO,1.48,300,1.55,,,,,,,,,,,,,,,,,,,,
2023-06-14 09:34:08.890000,RIVN_061623C16,enhancedmarket,analyst-alerts,0,option,BTO,0.23,75,0.24,,,,75.0,0.18,0.17,0.18,0.17,-21.7391304347826,-29.1666666666667,-375.0,-525.0,2023-06-14 09:57:34.160000,,"| min,-29.17%,$0.17,in 00:20:03| max,25.0%,$0.3,in 00:09:58| | TS:0.2,0.0%,$0.24,in 00:03:52| TS:0.3,-8.33%,$0.22,in 00:13:43| TS:0.4,-16.67%,$0.2,in 00:16:38| TS:0.5,-25.0%,$0.18,in 00:19:47",,,,,
2023-06-14 09:34:34.226000,SPXW_061423C4400,husky_trades(Cblast),cb_challenge,0,option,BTO,5.6,1,5.8,,,,1.0,6.5,6.4,6.5,6.4,16.0714285714286,10.3448275862069,90.0,60.0000000000001,2023-06-14 09:47:22.604000,,"| min,-15.52%,$4.9,in 00:02:42| max,13.79%,$6.6,in 00:12:18| | ",,,,,
2023-06-14 09:41:26.695000,SQ_061623C67,husky_trades(Cblast),cb_challenge,0,option,BTO,0.66,20,0.7,,,,20.0,0.3,0.25,0.3,0.25,-54.5454545454546,-64.2857142857143,-720.0,-900.0,2023-06-14 14:19:11.177000,,"| min,-61.43%,$0.27,in 04:36:04| max,17.14%,$0.82,in 00:02:30| | TS:0.2,-4.29%,$0.67,in 00:06:14| TS:0.3,-12.86%,$0.61,in 00:08:05| TS:0.4,-22.86%,$0.54,in 00:14:11| TS:0.5,-32.86%,$0.47,in 00:31:12",,,,,
2023-06-14 09:41:38.496000,NEXT,oogwayta,analyst-alerts,0,stock,BTO,6.88,80,6.99,,,,80.0,7.31,7.16,7.28/7.4,7.13/7.25,6.25,2.43204577968525,34.4,13.5999999999999,2023-06-14 09:46:23.109000,,"| min,-0.29%,$6.97,in 00:00:13| max,5.58%,$7.38,in 00:03:59| | ",,,,,
2023-06-14 09:42:29.795000,COIN_061623C55,enhancedmarket,analyst-alerts,0,option,BTO,0.97,20,1.03,,,,20.0,1.3825,1.2525,1.55/0.88,1.42/0.75,42.5257731958763,21.6019417475728,825.0,445.0,2023-06-14 14:08:30.496000,,"| min,-23.3%,$0.79,in 04:25:46| max,55.34%,$1.6,in 01:34:33| | TS:0.2,-3.88%,$0.99,in 00:29:08| TS:0.3,25.24%,$1.29,in 01:51:15| TS:0.4,14.56%,$1.18,in 02:06:00| TS:0.5,1.94%,$1.05,in 04:19:10",,,,,
2023-06-14 09:44:13.177000,NFLX_061623C445,husky_trades(Cblast),cb_challenge,0,option,BTO,4.7,1,4.9,,,,1.0,6.35,6.05,6.35,6.05,35.1063829787234,23.469387755102,165.0,115.0,2023-06-14 10:02:04.639000,,"| min,-8.16%,$4.5,in 00:02:49| max,32.65%,$6.5,in 00:15:50| | ",,,,,
2023-06-14 09:44:18.056000,QQQ_061623C370,dcruz,analyst-alerts,0,option,BTO,0.84,5,0.89,,,,5.0,1.372,1.338,1.46/1.24,1.43/1.2,63.3333333333333,50.3370786516854,266.0,224.0,2023-06-15 11:11:01.981000,,"| min,-33.71%,$0.59,in 23:48:58| max,79.78%,$1.6,in 01:42:52| | TS:0.2,25.84%,$1.12,in 00:40:52| TS:0.3,22.47%,$1.09,in 01:18:00| TS:0.4,38.2%,$1.23,in 02:19:54| TS:0.5,29.21%,$1.15,in 03:28:14",,,,,
2023-06-14 09:59:07.664000,COIN_061623C55,husky_trades(Cblast),cb_challenge,0,option,BTO,0.98,5,1.09,,,,5.0,1.55,1.49,1.55,1.49,58.1632653061225,36.697247706422,285.0,200.0,2023-06-14 11:13:14.976000,,"| min,-17.43%,$0.9,in 00:15:10| max,42.2%,$1.55,in 01:08:59| | TS:0.2,-11.01%,$0.97,in 00:12:35",,,,,
2023-06-14 10:01:07.752000,SPY_061423C438,cedar_options,analyst-alerts,0,option,BTO,1.3,4,1.32,,,,4.0,1.87,1.85,1.87,1.85,43.8461538461539,40.1515151515152,228.0,212.0,2023-06-14 11:18:51.446000,,"| min,0.0%,$1.32,in 00:00:05| max,43.94%,$1.9,in 01:16:56| | TS:0.2,5.3%,$1.39,in 00:24:07",,,,,
2023-06-14 10:57:53.899000,SBUX_061623C102,husky_trades(Cblast),cb_challenge,0,option,BTO,0.1,10,0.1,,,,10.0,0.16,0.16,0.16,0.16,60.0,60.0,60.0,60.0,2023-06-14 12:41:55.330000,,"| min,0.0%,$0.1,in 00:00:02| max,80.0%,$0.18,in 01:15:09| | TS:0.2,40.0%,$0.14,in 00:03:08| TS:0.3,30.0%,$0.13,in 00:09:19",,,,,
2023-06-14 11:30:22.503000,SPY_061423C439,cedar_options,analyst-alerts,0,option,BTO,1.38,4,1.43,,,,4.0,1.06,1.03,1.06,1.03,-23.1884057971014,-27.972027972028,-128.0,-160.0,2023-06-14 12:05:09.536000,,"| min,-27.97%,$1.03,in 00:33:59| max,0.0%,$1.43,in 00:00:02| | TS:0.2,-20.28%,$1.14,in 00:30:49",,,,,
2023-06-14 11:33:19.791000,SPXW_061623P4300,avi9896,analyst-alerts,0,option,BTO,3.35,1,3.5,3.35/3.35,3.5/3.5,1.0,1.0,7.5,7.3,3.8/3.7/0,3.7/3.6/0,123.880597014925,108.571428571429,415.0,380.0,2023-06-17T00:00:00+0000,,"| min,-21.43%,$2.75,in 00:46:13| max,11.43%,$3.9,in 00:32:02| | TS:0.2,-11.43%,$3.1,in 00:39:18| TS:0.3,-20.0%,$2.8,in 00:44:58",1.0,,,,
2023-06-14 11:38:26.611000,WETT,oogwayta,analyst-alerts,1,stock,BTO,14.7,3,,,,,,,,,,,,,,,,,,,,,
2023-06-14 12:12:12.983000,SPY_061423C438,cedar_options,analyst-alerts,0,option,BTO,1.51,3,1.56,,,,3.0,0.81,0.29,0.81,0.29,-46.3576158940397,-81.4102564102564,-210.0,-381.0,2023-06-14 14:18:44.883000,,"| min,-81.41%,$0.29,in 02:06:29| max,10.26%,$1.72,in 00:07:20| | TS:0.2,-10.26%,$1.4,in 00:50:39| TS:0.3,-20.51%,$1.24,in 00:59:49| TS:0.4,-36.54%,$0.99,in 01:47:53| TS:0.5,-42.31%,$0.9,in 01:48:13",,,,,
2023-06-14 12:46:42.982000,HUM_072823C500,avi9896,analyst-alerts,0,option,BTO,2.95,1,3.1,,,,1.0,3.7,1.85,3.7,1.85,25.4237288135593,-40.3225806451613,75.0,-125.0,2023-06-15 09:33:58.076000,,"| min,-20.97%,$2.45,in 01:45:10| max,29.03%,$4.0,in 00:23:21| | TS:0.2,6.45%,$3.3,in 00:23:54| TS:0.3,-3.23%,$3.0,in 01:19:07| TS:0.4,-19.35%,$2.5,in 01:22:28| TS:0.5,-20.97%,$2.45,in 01:45:10",,,,,
2023-06-14 14:26:13.774000,SPXW_061423C4350,enhancedmarket,analyst-alerts,0,option,BTO,8.9,1,9.9,,,,1.0,14.0,11.5,14,11.5,57.3033707865169,16.1616161616162,510.0,160.0,2023-06-14 14:34:12.898000,,"| min,-4.04%,$9.5,in 00:06:04| max,41.41%,$14.0,in 00:07:17| | TS:0.2,6.06%,$10.5,in 00:05:14| TS:0.3,-3.03%,$9.6,in 00:05:59",,,,,
2023-06-14 14:29:11.188000,SPXW_061423C4380,ghost878.,analyst-alerts,0,option,BTO,2.7,1,2.9,,,,1.0,3.4,2.95,3.4,2.95,25.9259259259259,1.72413793103449,70.0,5.00000000000003,2023-06-14 14:31:29.469000,,"| min,-1.72%,$2.85,in 00:02:17| max,24.14%,$3.6,in 00:01:37| | TS:0.2,-1.72%,$2.85,in 00:02:17",,,,,
2023-06-14 14:30:40.158000,SPXW_061423C4400,evapanda,analyst-alerts,0,option,BTO,1.25,1,1.35,,,,1.0,1.95,1.5,1.95,1.5,56.0,11.1111111111111,70.0,15.0,2023-06-14 14:37:24.729000,4338.0,"| min,-14.81%,$1.15,in 00:01:33| max,51.85%,$2.05,in 00:06:22| | TS:0.2,-11.11%,$1.2,in 00:00:48",,,,,
2023-06-14 14:36:05.445000,SPXW_061423C4380,enhancedmarket,analyst-alerts,0,option,BTO,3.4,1,4.1,,,,1.0,5.8,4.5,5.8,4.5,70.5882352941177,9.75609756097562,240.0,40.0,2023-06-14 14:45:27.130000,,"| min,-14.63%,$3.5,in 00:04:14| max,41.46%,$5.8,in 00:08:59| | TS:0.2,2.44%,$4.2,in 00:01:18| TS:0.3,-9.76%,$3.7,in 00:01:33",,,,,
2023-06-14 14:37:38.520000,NDXP_061423C15000,husky_trades(Cblast),cb_challenge,0,option,BTO,21.3,1,22.0,,,,1.0,39.4,22.6,39.4,22.6,84.9765258215962,2.72727272727273,1810.0,60.0000000000001,2023-06-14 15:10:31.982000,,"| min,-29.09%,$15.6,in 00:22:16| max,126.36%,$49.8,in 00:30:21| | TS:0.2,-0.91%,$21.8,in 00:01:44| TS:0.3,-4.55%,$21.0,in 00:02:04| TS:0.4,-5.45%,$20.8,in 00:08:54| TS:0.5,7.27%,$23.6,in 00:14:55",,,,,
2023-06-14 14:56:20.221000,SNOW_063023C200,evapanda,analyst-alerts,0,option,BTO,2.7,1,2.82,,,,1.0,3.55,3.45,3.55,3.45,31.4814814814815,22.3404255319149,85.0,63.0,2023-06-15 09:41:23.192000,,"| min,-8.16%,$2.59,in 00:22:15| max,27.66%,$3.6,in 18:43:20| | ",,,,,
2023-06-14 15:21:51.380000,SPY_061423C437,cedar_options,analyst-alerts,0,option,BTO,0.47,13,0.65,,,,13.0,0.47,0.25,0.47,0.25,0.0,-61.5384615384615,0.0,-520.0,2023-06-14 15:31:08.550000,,"| min,-61.54%,$0.25,in 00:08:56| max,30.77%,$0.85,in 00:05:01| | TS:0.2,-6.15%,$0.61,in 00:01:11| TS:0.3,-3.08%,$0.63,in 00:05:41| TS:0.4,-9.23%,$0.59,in 00:06:21| TS:0.5,-21.54%,$0.51,in 00:06:37",,,,,
2023-06-14 15:41:49.875000,USO_072123C68,avi9896,analyst-alerts,0,option,BTO,0.66,20,0.66,,,,20.0,0.71,0.7,0.71,0.7,7.57575757575757,6.06060606060605,99.9999999999999,79.9999999999998,2023-06-15 09:46:46.125000,,"| min,-3.03%,$0.64,in 00:00:40| max,36.36%,$0.9,in 17:48:10| | TS:0.2,15.15%,$0.76,in 17:48:11| TS:0.3,3.03%,$0.68,in 17:52:20",,,,,
2023-06-14 17:25:28.031000,NIO,avi9896,analyst-alerts,0,stock,BTO,9.05,150,9.05,,,,160.0,9.68625,,9.57/9.77/10.16/9.61,,7.03038674033146,,101.8,,2023-06-16 10:25:16.286000,,"| min,0.0%,$9.05,in 00:00:33| max,12.71%,$10.2,in 1 days 16:04:56| | ",,,,,
2023-06-14 19:04:21.117000,SQ,skowih,analyst-alerts,1,stock,BTO,63.69,125,,,,,105.0,76.3214285714286,76.1857142857143,71.89/78.19/81.1,71.82/78.2/80.72,19.8326716461431,,1326.3,,2023-07-31 09:58:11.454000,,"| min,-0.6%,$63.31,in 14:22:10| max,6.44%,$67.79,in 1 days 14:38:24| | ",,,,,
2023-06-15 09:02:39.548000,SOFO,oogwayta,analyst-alerts,0,stock,BTO,1.53,300,,,,,300.0,1.69,,1.66/1.75,,10.4575163398693,,48.0,,2023-06-15 09:15:17.383000,,,,,,,
2023-06-15 10:18:40.735000,AMD_061623P122,tradewithnando,analyst-alerts,0,option,BTO,0.76,5,1.16,,,,5.0,0.84,1.164,0.9/0.75,1.28/0.99,10.5263157894737,0.344827586206916,40.0,2.00000000000011,2023-06-15 11:36:35.481000,,"| min,-20.69%,$0.92,in 00:31:41| max,21.55%,$1.41,in 01:14:29| | TS:0.2,-19.83%,$0.93,in 00:09:34| TS:0.3,-17.24%,$0.96,in 00:31:16",,,,,
2023-06-15 10:38:01.993000,SPXW_061523P4365,husky_trades(Cblast),cb_challenge,0,option,BTO,1.3,10,1.38,1.75/0.85,1.8/0.95,1.0,10.0,0.5,0.4,0.5,0.4,-61.5384615384615,-71.0144927536232,-800.0,-980.0,2023-06-15 11:36:52.482000,,"| min,-67.39%,$0.45,in 00:58:34| max,73.91%,$2.4,in 00:01:49| | TS:0.2,48.55%,$2.05,in 00:02:29| TS:0.3,37.68%,$1.9,in 00:02:34| TS:0.4,26.81%,$1.75,in 00:03:24| TS:0.5,23.19%,$1.7,in 00:03:29",,,,,
2023-06-15 11:19:54.704000,SNOW_063023C220,evapanda,analyst-alerts,0,option,BTO,1.3,1,1.29,,,,1.0,1.6,1.6,1.6,1.6,23.0769230769231,24.031007751938,30.0,31.0,2023-06-15 13:16:11.302000,,"| min,0.0%,$1.29,in 00:00:02| max,30.23%,$1.68,in 01:44:29| | ",,,,,
2023-06-15 11:40:15.968000,WORX,oogwayta,analyst-alerts,0,stock,BTO,0.59,800,0.6099,,,,800.0,0.605,0.595,0.62/0.59,0.62/0.57,2.54237288135593,-2.44302344646664,12.0,-11.92,2023-06-15 12:05:11.572000,,"| min,-8.26%,$0.5595,in 00:24:36| max,3.61%,$0.6319,in 00:16:46| | ",,,,,
2023-06-15 11:46:33.963000,SPY_061523P440,cedar_options,analyst-alerts,0,option,BTO,0.49,10,0.53,0.49/0.49,0.53/0.53,1.0,10.0,0.4,0.38,0.4,0.38,-18.3673469387755,-28.3018867924528,-89.9999999999999,-150.0,2023-06-15 12:26:53.064000,,"| min,-28.3%,$0.38,in 00:36:16| max,47.17%,$0.78,in 00:02:03| | TS:0.2,24.53%,$0.66,in 00:02:13| TS:0.3,16.98%,$0.62,in 00:04:43| TS:0.4,5.66%,$0.56,in 00:09:08| TS:0.5,-3.77%,$0.51,in 00:13:39",,,,,
2023-06-15 11:46:38.195000,DIS_061623P92,tradewithnando,analyst-alerts,0,option,BTO,0.45,3,0.47,,,,3.0,0.46,0.45,0.46,0.45,2.22222222222222,-4.25531914893616,3.0,-5.99999999999999,2023-06-15 13:27:48.496000,,"| min,-10.64%,$0.42,in 00:46:53| max,12.77%,$0.53,in 01:26:26| | TS:0.2,-10.64%,$0.42,in 00:46:53",,,,,
2023-06-15 12:13:34.422000,SPXW_061523P4360,husky_trades(Cblast),analyst-alerts,0,option,BTO,0.35,1,0.4,,,,1.0,0.3,0.3,0.3,0.3,-14.2857142857143,-25.0,-5.0,-10.0,2023-06-15 12:22:27.115000,,"| min,-12.5%,$0.35,in 00:04:14| max,0.0%,$0.4,in 00:00:05| | ",,,,,
2023-06-15 12:36:17.814000,SPXW_061523P4360,husky_trades(Cblast),analyst-alerts,0,option,BTO,0.3,1,0.3,,,,1.0,0.25,0.2,0.25,0.2,-16.6666666666667,-33.3333333333333,-5.0,-10.0,2023-06-15 12:43:17.805000,,"| min,-16.67%,$0.25,in 00:06:29| max,16.67%,$0.35,in 00:00:28| | TS:0.2,-16.67%,$0.25,in 00:06:29| TS:0.3,-16.67%,$0.25,in 00:06:29",,,,,
2023-06-15 12:46:14.244000,COIN_121523C90,avi9896,analyst-alerts,1,option,BTO,4.35,4,4.3,,,,2.0,4.9,4.7,4.9,4.7,12.6436781609196,9.30232558139536,110.0,80.0000000000001,2023-06-16 09:38:32.634000,,"| min,-1.16%,$4.25,in 00:00:58| max,24.42%,$5.35,in 20:43:48| | ",,,,,
2023-06-15 12:55:30.391000,SPY_061523P440,oogwayta,analyst-alerts,0,option,BTO,0.4,1,0.42,,,,1.0,0.52,0.5,0.52,0.5,30.0,19.0476190476191,12.0,8.0,2023-06-15 13:09:44.677000,,"| min,-19.05%,$0.34,in 00:05:38| max,28.57%,$0.54,in 00:13:59| | TS:0.2,-19.05%,$0.34,in 00:05:38",,,,,
2023-06-15 13:33:45.853000,EDTX,oogwayta,analyst-alerts,0,stock,BTO,32.5,15,34.27,,,,15.0,34.5,34.0766666666667,34.0/35.5,33.51/35.21,6.15384615384615,-0.564147456473111,30.0,-2.90000000000003,2023-06-15 13:54:41.296000,,"| min,-8.08%,$31.5,in 00:04:55| max,6.22%,$36.4,in 00:20:02| | ",,,,,
2023-06-15 14:32:09.123000,PG_072823C155,avi9896,analyst-alerts,0,option,BTO,0.73,3,0.83,,,,3.0,0.863333333333333,0.793333333333333,0.85/0.89,0.81/0.76,18.2648401826484,-4.41767068273092,40.0,-11.0,2023-06-16 09:53:18.037000,,"| min,-10.84%,$0.74,in 01:04:41| max,260.24%,$2.99,in 19:02:29| | TS:0.2,-9.64%,$0.75,in 01:04:32| TS:0.3,85.54%,$1.54,in 19:04:50| TS:0.4,85.54%,$1.54,in 19:04:50| TS:0.5,85.54%,$1.54,in 19:04:50",,,,,
2023-06-15 15:20:22.344000,NDXP_061523P15200,husky_trades(Cblast),cb_challenge,0,option,BTO,9.1,1,12.0,,,,1.0,4.1,1.9,4.1,1.9,-54.945054945055,-84.1666666666667,-500.0,-1010.0,2023-06-15 15:50:47.840000,,"| min,-78.33%,$2.6,in 00:30:25| max,39.17%,$16.7,in 00:04:18| | TS:0.2,-2.5%,$11.7,in 00:00:46| TS:0.3,-8.33%,$11.0,in 00:00:53| TS:0.4,-18.33%,$9.8,in 00:01:02| TS:0.5,-10.83%,$10.7,in 00:06:18",,,,,
2023-06-15 16:36:53.435000,OXY,avi9896,analyst-alerts,0,stock,BTO,58.42,200,,,,,200.0,58.69,58.63,58.69,58.63,0.462170489558364,,53.9999999999992,,2023-06-16 10:05:53.419000,,"| min,0.0%,$58.42,in 03:00:36| max,0.65%,$58.8,in 16:58:47| | ",,,,,
2023-06-16 09:33:33.863000,XOM_062323C107,tradewithnando,analyst-alerts,0,option,BTO,1.12,5,1.22,,,,5.0,0.0,0.0,0,0,-100.0,-100.0,-560.0,-610.0,2023-06-26T00:00:00+0000,,,1.0,,,,
2023-06-16 09:35:54.707000,TSLA_061623C265,evapanda,analyst-alerts,0,option,BTO,1.36,1,1.4,,,,1.0,1.58,1.51,1.58,1.51,16.1764705882353,7.85714285714287,22.0,11.0,2023-06-16 09:53:10.307000,,"| min,-42.86%,$0.8,in 00:05:20| max,12.86%,$1.58,in 00:16:45| | TS:0.2,-14.29%,$1.2,in 00:03:05| TS:0.3,-23.57%,$1.07,in 00:03:15| TS:0.4,-38.57%,$0.86,in 00:05:10| TS:0.5,-42.86%,$0.8,in 00:05:20",,,,,
2023-06-16 09:43:18.156000,DIS_061623P92,tradewithnando,analyst-alerts,0,option,BTO,0.51,5,0.57,,,,5.0,0.58,0.51,0.58,0.51,13.7254901960784,-10.5263157894737,35.0,-30.0,2023-06-16 11:25:37.232000,,"| min,-57.89%,$0.24,in 00:29:18| max,5.26%,$0.6,in 00:04:07| | TS:0.2,-17.54%,$0.47,in 00:05:47| TS:0.3,-26.32%,$0.42,in 00:08:32| TS:0.4,-35.09%,$0.37,in 00:09:06| TS:0.5,-45.61%,$0.31,in 00:20:12",,,,,
2023-06-16 10:00:18.560000,V_062323C230,tradewithnando,analyst-alerts,0,option,BTO,1.1,5,1.27,,,,5.0,1.24,1.162,1.48/1.76/0,1.38/1.67/0,12.7272727272727,-8.50393700787402,70.0,-54.0,2023-06-26T00:00:00+0000,,"| min,-5.51%,$1.2,in 00:00:48| max,41.73%,$1.8,in 00:29:42| | TS:0.2,0.79%,$1.28,in 00:15:56",1.0,,,,
2023-06-16 10:05:35.224000,SPY_061623P441,ghost878.,analyst-alerts,0,option,BTO,0.8,3,0.86,,,,3.0,0.78,0.73,0.78,0.73,-2.5,-15.1162790697674,-6.00000000000001,-39.0,2023-06-16 10:10:37.292000,,"| min,-16.28%,$0.72,in 00:05:01| max,10.47%,$0.95,in 00:00:55| | TS:0.2,-10.47%,$0.77,in 00:03:45",,,,,
2023-06-16 10:26:38.761000,NVDA_061623C440,evapanda,analyst-alerts,0,option,BTO,1.39,1,1.43,,,,1.0,0.97,0.99,0.97,0.99,-30.2158273381295,-30.7692307692308,-42.0,-44.0,2023-06-16 10:41:37.181000,,"| min,-32.87%,$0.96,in 00:14:47| max,13.99%,$1.63,in 00:03:22| | TS:0.2,-6.99%,$1.33,in 00:04:22| TS:0.3,-16.08%,$1.2,in 00:05:42| TS:0.4,-30.07%,$1.0,in 00:14:27",,,,,
2023-06-16 11:08:40.074000,SPXW_061623C4450,husky_trades(Cblast),cb_challenge,0,option,BTO,2.1,5,2.35,,,,5.0,1.5,1.05,1.5,1.05,-28.5714285714286,-55.3191489361702,-300.0,-650.0,2023-06-16 11:27:37.658000,,"| min,-51.06%,$1.15,in 00:18:35| max,36.17%,$3.2,in 00:04:31| | TS:0.2,14.89%,$2.7,in 00:06:52| TS:0.3,0.0%,$2.35,in 00:09:32| TS:0.4,-6.38%,$2.2,in 00:10:32| TS:0.5,-14.89%,$2.0,in 00:11:22",,,,,
2023-06-16 11:09:11.084000,SPXW_061623C4450,enhancedmarket,analyst-alerts,0,option,BTO,2.2,10,2.4,,,,10.0,1.5,1.35,1.5,1.35,-31.8181818181818,-43.75,-700.0,-1050.0,2023-06-16 11:27:01.939000,,"| min,-41.67%,$1.4,in 00:17:14| max,33.33%,$3.2,in 00:04:00| | TS:0.2,12.5%,$2.7,in 00:06:21| TS:0.3,-2.08%,$2.35,in 00:09:01| TS:0.4,-8.33%,$2.2,in 00:10:01| TS:0.5,-16.67%,$2.0,in 00:10:51",,,,,
2023-06-16 11:55:50.458000,NIO_062323P9.5,tradewithnando,analyst-alerts,0,option,BTO,0.38,5,0.39,,,,5.0,0.4,0.39,0.4,0.39,5.26315789473685,0.0,10.0,0.0,2023-06-20 13:35:01.364000,,"| min,-17.95%,$0.32,in 02:18:04| max,53.85%,$0.6,in 3 days 21:34:21| | TS:0.2,-10.26%,$0.35,in 00:52:17| TS:0.3,23.08%,$0.48,in 3 days 21:40:06| TS:0.4,12.82%,$0.44,in 3 days 21:41:01| TS:0.5,2.56%,$0.4,in 3 days 21:56:57",,,,,
2023-06-16 12:14:07.336000,SPXW_061623P4400,ghost878.,analyst-alerts,0,option,BTO,0.55,1,0.55,,,,1.0,0.85,0.55,0.85,0.55,54.5454545454545,0.0,30.0,0.0,2023-06-16 15:03:21.340000,,"| min,-63.64%,$0.2,in 00:37:41| max,81.82%,$1.0,in 02:47:44| | TS:0.2,-9.09%,$0.5,in 00:03:21| TS:0.3,-18.18%,$0.45,in 00:05:36| TS:0.4,-27.27%,$0.4,in 00:06:46| TS:0.5,-36.36%,$0.35,in 00:10:56",,,,,
2023-06-16 13:45:16.019000,QQQ_061623C371,cedar_options,analyst-alerts,0,option,BTO,0.48,10,0.48,,,,10.0,0.1,0.08,0.1,0.08,-79.1666666666667,-83.3333333333333,-380.0,-400.0,2023-06-16 14:50:26.016000,,"| min,-81.25%,$0.09,in 01:02:45| max,4.17%,$0.5,in 00:00:09| | TS:0.2,-16.67%,$0.4,in 00:01:29| TS:0.3,-27.08%,$0.35,in 00:03:24| TS:0.4,-37.5%,$0.3,in 00:04:29| TS:0.5,-45.83%,$0.26,in 00:18:49",,,,,
2023-06-16 14:14:13.572000,COIN_081823C100,avi9896,analyst-alerts,1,option,BTO,0.84,4,0.87,,,,,,,,,,,,,,,,,,,,
2023-06-16 14:48:04.910000,AMD_062323P118,tradewithnando,analyst-alerts,0,option,BTO,1.54,3,1.58,,,,3.0,1.74666666666667,1.71333333333333,1.72/1.8,1.68/1.78,13.4199134199134,8.43881856540083,62.0,39.9999999999999,2023-06-16 15:59:33.260000,,"| min,-5.7%,$1.49,in 00:03:46| max,15.82%,$1.83,in 01:09:27| | ",,,,,
2023-06-16 15:34:23.729000,TGT_091523C140,cedar_options,analyst-alerts,1,option,BTO,6.3,1,6.35,,,,,,,,,,,,,,,,,,,,
